f1,recall,precision,auc,accuracy,name,dataset,model
0.7850467289719627,0.8571428571428571,0.7241379310344828,0.7900226757369615,0.7553191489361702,perceiver-cyclelr:cyclelr-lr-0.0001-run-3,d-vlog,perceiver
