f1,recall,precision,auc,accuracy,name,dataset,model
0.6666666666666665,0.8571428571428571,0.5454545454545454,0.5065759637188209,0.5531914893617021,perceiver-cyclelr:cyclelr-lr-0.00001-run-3,d-vlog,perceiver
