name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.6122448979591837,0.6122448979591837,0.6122448979591837,0.635827664399093,0.5957446808510638,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,last
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.75,0.673469387755102,0.8461538461538461,0.7764172335600906,0.7659574468085106,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mean
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7209302325581396,0.6326530612244898,0.8378378378378378,0.7764172335600906,0.7446808510638298,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mode
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7586206896551724,0.673469387755102,0.868421052631579,0.7709750566893424,0.776595744680851,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,threshold
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7441860465116279,0.6530612244897959,0.8648648648648649,0.7709750566893424,0.7659574468085106,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mode_threshold
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.6304347826086958,0.5918367346938775,0.6744186046511628,0.6897959183673469,0.6382978723404256,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,last_presence
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7586206896551724,0.673469387755102,0.868421052631579,0.7795918367346938,0.776595744680851,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mean_presence
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.735632183908046,0.6530612244897959,0.8421052631578947,0.7795918367346938,0.7553191489361702,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mode_presence
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7586206896551724,0.673469387755102,0.868421052631579,0.7777777777777777,0.776595744680851,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,threshold_presence
baseline-ablation-modalities-final:av-lm-eyes-spw-9-run-2,2,0.7441860465116279,0.6530612244897959,0.8648648648648649,0.7777777777777777,0.7659574468085106,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks', 'gaze_features', 'blinking_features']",4,8,64,mode_threshold_presence
