f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.4938271604938272,0.40816326530612246,0.625,0.5668934240362812,0.5638297872340425,baseline-ws-ablation-final:window-size-10-run-1,d-vlog,validation,baseline,last
0.7173913043478259,0.673469387755102,0.7674418604651163,0.7918367346938776,0.723404255319149,baseline-ws-ablation-final:window-size-10-run-1,d-vlog,validation,baseline,mean
