name,run_id,f1,recall,precision,auc,accuracy,f1_weighted,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-d-vlog-original:original-spw-9-run-3,3,0.7558528428093645,0.9186991869918699,0.6420454545454546,0.6979081026765324,0.6556603773584906,0.6131787720073201,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,last
baseline-d-vlog-original:original-spw-9-run-3,3,0.7517730496453902,0.8617886178861789,0.6666666666666666,0.7545446240979263,0.6698113207547169,0.6490322908951097,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mean
baseline-d-vlog-original:original-spw-9-run-3,3,0.7571428571428572,0.8617886178861789,0.6751592356687898,0.7545446240979263,0.6792452830188679,0.6608528002395927,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mode
baseline-d-vlog-original:original-spw-9-run-3,3,0.7605633802816902,0.8780487804878049,0.6708074534161491,0.7435827167260437,0.6792452830188679,0.6571732280475305,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,threshold
baseline-d-vlog-original:original-spw-9-run-3,3,0.7535211267605634,0.8699186991869918,0.6645962732919255,0.7435827167260437,0.6698113207547169,0.6470900876959873,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mode_threshold
baseline-d-vlog-original:original-spw-9-run-3,3,0.7558528428093645,0.9186991869918699,0.6420454545454546,0.6979081026765324,0.6556603773584906,0.6131787720073201,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,last_presence
baseline-d-vlog-original:original-spw-9-run-3,3,0.7517730496453902,0.8617886178861789,0.6666666666666666,0.7545446240979263,0.6698113207547169,0.6490322908951097,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mean_presence
baseline-d-vlog-original:original-spw-9-run-3,3,0.7571428571428572,0.8617886178861789,0.6751592356687898,0.7545446240979263,0.6792452830188679,0.6608528002395927,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mode_presence
baseline-d-vlog-original:original-spw-9-run-3,3,0.7605633802816902,0.8780487804878049,0.6708074534161491,0.7435827167260437,0.6792452830188679,0.6571732280475305,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,threshold_presence
baseline-d-vlog-original:original-spw-9-run-3,3,0.7535211267605634,0.8699186991869918,0.6645962732919255,0.7435827167260437,0.6698113207547169,0.6470900876959873,original-d-vlog,test,baseline,9,0.25,"['orig_face_landmarks', 'orig_audio_descriptors']",4,8,64,mode_threshold_presence
