name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
dvlog-baseline-model-size-ablation:pt-0.25-spw-5-nl-8-nh8-hd32-run-1,1,0.5670103092783506,0.5339805825242718,0.6043956043956044,0.6034093474825019,0.5555555555555556,d-vlog,test,baseline,5,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,last
dvlog-baseline-model-size-ablation:pt-0.25-spw-5-nl-8-nh8-hd32-run-1,1,0.7452830188679245,0.7669902912621359,0.7247706422018348,0.7941973357417025,0.7142857142857143,d-vlog,test,baseline,5,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mean
dvlog-baseline-model-size-ablation:pt-0.25-spw-5-nl-8-nh8-hd32-run-1,1,0.7452830188679245,0.7669902912621359,0.7247706422018348,0.7090765409799054,0.7142857142857143,d-vlog,test,baseline,5,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold
