f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.375,1.0,0.23076923076923078,0.6420454545454546,0.2857142857142857,baseline-e-daic-woz-modalities:audio-run-2,e-daic-woz,validation,baseline,mean over 10 runs
