name,run_id,f1,f1_weighted,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities:video-run-2,2,0.08695652173913045,0.5585002442598925,0.058823529411764705,0.16666666666666666,0.4298642533936651,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities:video-run-2,2,0.15999999999999998,0.5768965517241379,0.11764705882352941,0.25,0.5686274509803921,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities:video-run-2,2,0.15999999999999998,0.5768965517241379,0.11764705882352941,0.25,0.5686274509803921,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities:video-run-2,2,0.15999999999999998,0.5768965517241379,0.11764705882352941,0.25,0.5731523378582202,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities:video-run-2,2,0.16666666666666666,0.5887445887445889,0.11764705882352941,0.2857142857142857,0.5731523378582202,0.6428571428571429,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
