f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.6285714285714286,0.9166666666666666,0.4782608695652174,0.8465909090909091,0.7678571428571429,baseline-e-daic-woz-modalities:audiovisual-run-1,e-daic-woz,validation,baseline,last
0.3636363636363636,0.3333333333333333,0.4,0.6704545454545454,0.75,baseline-e-daic-woz-modalities:audiovisual-run-1,e-daic-woz,validation,baseline,mean
