f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.36666666666666664,0.9166666666666666,0.22916666666666666,0.6098484848484849,0.32142857142857145,baseline-e-daic-woz-modalities:audio-run-1,e-daic-woz,validation,baseline,last
0.4736842105263157,0.75,0.34615384615384615,0.7045454545454546,0.6428571428571429,baseline-e-daic-woz-modalities:audio-run-1,e-daic-woz,validation,baseline,mean
