f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.4444444444444444,0.3333333333333333,0.6666666666666666,0.5946969696969697,0.8214285714285714,baseline-e-daic-woz-modalities:video-run-3,e-daic-woz,validation,baseline,mean over 10 runs
