name,run_id,f1,f1_weighted,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities:video-run-3,3,0.15384615384615385,0.7313797313797314,0.08333333333333333,1.0,0.6458333333333334,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities:video-run-3,3,0.5,0.8074534161490684,0.4166666666666667,0.625,0.6344696969696969,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities:video-run-3,3,0.5,0.8074534161490684,0.4166666666666667,0.625,0.6344696969696969,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities:video-run-3,3,0.5,0.8074534161490684,0.4166666666666667,0.625,0.6325757575757576,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities:video-run-3,3,0.5,0.8074534161490684,0.4166666666666667,0.625,0.6325757575757576,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
