name,run_id,f1,f1_weighted,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
dvlog-baseline-model-size-ablation:pt-0.75-spw-10-nl-8-nh8-hd32-run-3,3,0.7417840375586854,0.7055508878883534,0.7745098039215687,0.7117117117117117,0.7406520747834017,0.7074468085106383,d-vlog,test,baseline,10,0.75,"['audio_embeddings', 'face_embeddings']",8,8,32,last
dvlog-baseline-model-size-ablation:pt-0.75-spw-10-nl-8-nh8-hd32-run-3,3,0.7678571428571429,0.7175551911694129,0.8431372549019608,0.7049180327868853,0.7698358413132695,0.723404255319149,d-vlog,test,baseline,10,0.75,"['audio_embeddings', 'face_embeddings']",8,8,32,mean
dvlog-baseline-model-size-ablation:pt-0.75-spw-10-nl-8-nh8-hd32-run-3,3,0.7579908675799087,0.7142724540393229,0.8137254901960784,0.7094017094017094,0.7698358413132695,0.7180851063829787,d-vlog,test,baseline,10,0.75,"['audio_embeddings', 'face_embeddings']",8,8,32,mode
dvlog-baseline-model-size-ablation:pt-0.75-spw-10-nl-8-nh8-hd32-run-3,3,0.7713004484304933,0.7234360589002322,0.8431372549019608,0.7107438016528925,0.7675558595531236,0.7287234042553191,d-vlog,test,baseline,10,0.75,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold
dvlog-baseline-model-size-ablation:pt-0.75-spw-10-nl-8-nh8-hd32-run-3,3,0.7727272727272727,0.7300748896493576,0.8333333333333334,0.7203389830508474,0.7675558595531236,0.7340425531914894,d-vlog,test,baseline,10,0.75,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold
