name,run_id,f1,recall,precision,auc,accuracy,f1_weighted,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4666666666666667,1.0,0.30434782608695654,0.4264069264069264,0.3191489361702128,0.1803087192323738,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,last
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.48484848484848486,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mean
baseline-daic-woz-modalities+class-weights:audio-1,1,0.43478260869565216,0.7142857142857143,0.3125,0.48484848484848486,0.44680851063829785,0.45131822386679,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mode
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.4805194805194805,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,threshold
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.4805194805194805,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mode_threshold
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4666666666666667,1.0,0.30434782608695654,0.4264069264069264,0.3191489361702128,0.1803087192323738,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,last_presence
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.48484848484848486,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mean_presence
baseline-daic-woz-modalities+class-weights:audio-1,1,0.43478260869565216,0.7142857142857143,0.3125,0.48484848484848486,0.44680851063829785,0.45131822386679,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mode_presence
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.4805194805194805,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,threshold_presence
baseline-daic-woz-modalities+class-weights:audio-1,1,0.4,0.6428571428571429,0.2903225806451613,0.4805194805194805,0.425531914893617,0.43438992618323924,daic-woz,test,baseline,7,0.25,"['daic_audio_covarep', 'daic_audio_formant']",8,8,32,mode_threshold_presence
