name,run_id,f1,f1_weighted,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-ablation-modalities-final:av-lm-spw-9-run-1,1,0.6382978723404255,0.6382978723404255,0.6122448979591837,0.6666666666666666,0.7410430839002267,0.6382978723404256,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks']",4,8,64,last
baseline-ablation-modalities-final:av-lm-spw-9-run-1,1,0.7789473684210526,0.7766716035111801,0.7551020408163265,0.8043478260869565,0.8326530612244898,0.776595744680851,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks']",4,8,64,mean
baseline-ablation-modalities-final:av-lm-spw-9-run-1,1,0.7789473684210526,0.7766716035111801,0.7551020408163265,0.8043478260869565,0.8326530612244898,0.776595744680851,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks']",4,8,64,mode
baseline-ablation-modalities-final:av-lm-spw-9-run-1,1,0.8,0.7979409746053535,0.7755102040816326,0.8260869565217391,0.8308390022675737,0.7978723404255319,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks']",4,8,64,threshold
baseline-ablation-modalities-final:av-lm-spw-9-run-1,1,0.7872340425531914,0.7872340425531915,0.7551020408163265,0.8222222222222222,0.8308390022675737,0.7872340425531915,d-vlog,validation,baseline,9,0.75,"['audio_embeddings', 'face_embeddings', 'face_landmarks', 'body_landmarks', 'hand_landmarks']",4,8,64,mode_threshold
