name,run_id,f1,recall,precision,auc,accuracy,f1_weighted,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.5981308411214952,0.6530612244897959,0.5517241379310345,0.5882086167800453,0.5425531914893617,0.5363778970857912,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,last
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8204081632653062,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mean
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8204081632653062,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8244897959183672,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8244897959183672,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.6285714285714286,0.673469387755102,0.5892857142857143,0.6290249433106577,0.5851063829787234,0.5814406562419893,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,last_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8213151927437643,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mean_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8213151927437643,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8244897959183672,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-6-nl-8-nh8-hd32-run-1,1,0.8041237113402061,0.7959183673469388,0.8125,0.8244897959183672,0.7978723404255319,0.7979410368092096,d-vlog,validation,baseline,6,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold_presence
