name,run_id,f1,recall,precision,auc,accuracy,f1_weighted,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.532608695652174,0.47572815533980584,0.6049382716049383,0.5584782117859562,0.544973544973545,0.5435713455659669,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,last
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7150259067357513,0.6699029126213593,0.7666666666666667,0.784714382479115,0.708994708994709,0.7094185228900255,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mean
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7225130890052356,0.6699029126213593,0.7840909090909091,0.784714382479115,0.7195767195767195,0.7198122572314134,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.7816662903589974,0.7037037037037037,0.7040521704500199,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7083333333333334,0.6601941747572816,0.7640449438202247,0.7816662903589974,0.7037037037037037,0.7040521704500199,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.5684210526315788,0.5242718446601942,0.6206896551724138,0.6056671934974034,0.5661375661375662,0.5663319054136523,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,last_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7113402061855669,0.6699029126213593,0.7582417582417582,0.7831338902686837,0.7037037037037037,0.70420173647426,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mean_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7187500000000001,0.6699029126213593,0.7752808988764045,0.7831338902686837,0.7142857142857143,0.7146217357910907,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7046632124352331,0.6601941747572816,0.7555555555555555,0.779860013547076,0.6984126984126984,0.69885192372239,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold_presence
dvlog-baseline-model-size-ablation:pt-0.25-spw-8-nl-8-nh8-hd32-run-3,3,0.7046632124352331,0.6601941747572816,0.7555555555555555,0.779860013547076,0.6984126984126984,0.69885192372239,d-vlog,test,baseline,8,0.25,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold_presence
