name,run_id,f1,recall,precision,auc,accuracy,f1_weighted,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.6326530612244898,0.6326530612244898,0.6326530612244898,0.6303854875283447,0.6170212765957447,0.6170212765957447,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,last
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7959183673469388,0.7959183673469388,0.7959183673469388,0.7945578231292517,0.7872340425531915,0.7872340425531915,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mean
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7608695652173914,0.7142857142857143,0.813953488372093,0.7945578231292517,0.7659574468085106,0.7656394542090658,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mode
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7522935779816514,0.8367346938775511,0.6833333333333333,0.7455782312925171,0.7127659574468085,0.7072621115495519,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7592592592592592,0.8367346938775511,0.6949152542372882,0.7455782312925171,0.723404255319149,0.7189223798266352,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.6262626262626263,0.6326530612244898,0.62,0.6049886621315193,0.6063829787234043,0.6061596118971209,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,last_presence
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7878787878787878,0.7959183673469388,0.78,0.7895691609977324,0.776595744680851,0.7764689689145821,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mean_presence
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7526881720430106,0.7142857142857143,0.7954545454545454,0.7895691609977324,0.7553191489361702,0.7551806764681092,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_presence
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7663551401869159,0.8367346938775511,0.7068965517241379,0.7496598639455783,0.7340425531914894,0.7304522657475532,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,threshold_presence
dvlog-baseline-model-size-ablation:pt-0.50-spw-7-nl-8-nh8-hd32-run-1,1,0.7663551401869159,0.8367346938775511,0.7068965517241379,0.7496598639455783,0.7340425531914894,0.7304522657475532,d-vlog,validation,baseline,7,0.5,"['audio_embeddings', 'face_embeddings']",8,8,32,mode_threshold_presence
