name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.39024390243902435,0.47058823529411764,0.3333333333333333,0.5203619909502262,0.5535714285714286,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.33333333333333337,0.29411764705882354,0.38461538461538464,0.49472096530920057,0.6428571428571429,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.3225806451612903,0.29411764705882354,0.35714285714285715,0.49472096530920057,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.4962292609351433,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.4962292609351433,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.39024390243902435,0.47058823529411764,0.3333333333333333,0.5203619909502262,0.5535714285714286,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.33333333333333337,0.29411764705882354,0.38461538461538464,0.49472096530920057,0.6428571428571429,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.3225806451612903,0.29411764705882354,0.35714285714285715,0.49472096530920057,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.4962292609351433,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:video-run-1,1,0.27586206896551724,0.23529411764705882,0.3333333333333333,0.4962292609351433,0.625,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold_presence
