name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.37209302325581395,0.6666666666666666,0.25806451612903225,0.5473484848484849,0.5178571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.3809523809523809,0.6666666666666666,0.26666666666666666,0.5946969696969697,0.5357142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.36363636363636365,0.6666666666666666,0.25,0.5946969696969697,0.5,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.3809523809523809,0.6666666666666666,0.26666666666666666,0.5890151515151515,0.5357142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.37209302325581395,0.6666666666666666,0.25806451612903225,0.5890151515151515,0.5178571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.37209302325581395,0.6666666666666666,0.25806451612903225,0.5473484848484849,0.5178571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.3809523809523809,0.6666666666666666,0.26666666666666666,0.5946969696969697,0.5357142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.36363636363636365,0.6666666666666666,0.25,0.5946969696969697,0.5,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.3809523809523809,0.6666666666666666,0.26666666666666666,0.5890151515151515,0.5357142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-4,4,0.37209302325581395,0.6666666666666666,0.25806451612903225,0.5890151515151515,0.5178571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold_presence
