name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.20689655172413793,0.17647058823529413,0.25,0.5203619909502263,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.2580645161290323,0.23529411764705882,0.2857142857142857,0.5490196078431373,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5490196078431373,0.5714285714285714,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.26666666666666666,0.23529411764705882,0.3076923076923077,0.5339366515837104,0.6071428571428571,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.2580645161290323,0.23529411764705882,0.2857142857142857,0.5339366515837104,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.20689655172413793,0.17647058823529413,0.25,0.5203619909502263,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.2580645161290323,0.23529411764705882,0.2857142857142857,0.5490196078431373,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.29411764705882354,0.29411764705882354,0.29411764705882354,0.5490196078431373,0.5714285714285714,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.26666666666666666,0.23529411764705882,0.3076923076923077,0.5339366515837104,0.6071428571428571,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:video-run-3,3,0.2580645161290323,0.23529411764705882,0.2857142857142857,0.5339366515837104,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold_presence
