name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.3555555555555555,0.6666666666666666,0.24242424242424243,0.5757575757575757,0.48214285714285715,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5217391304347826,0.5,0.5454545454545454,0.7102272727272728,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5,0.5833333333333334,0.4375,0.7102272727272728,0.75,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5454545454545454,0.5,0.6,0.7026515151515151,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5217391304347826,0.5,0.5454545454545454,0.7026515151515151,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.3555555555555555,0.6666666666666666,0.24242424242424243,0.5757575757575757,0.48214285714285715,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5217391304347826,0.5,0.5454545454545454,0.7102272727272728,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5,0.5833333333333334,0.4375,0.7102272727272728,0.75,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5454545454545454,0.5,0.6,0.7026515151515151,0.8214285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-3,3,0.5217391304347826,0.5,0.5454545454545454,0.7026515151515151,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold_presence
