name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.6761363636363636,0.6428571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5738636363636364,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5738636363636364,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5587121212121212,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5587121212121212,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4117647058823529,0.5833333333333334,0.3181818181818182,0.6761363636363636,0.6428571428571429,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5738636363636364,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5738636363636364,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5587121212121212,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:audiovisual-run-2,2,0.4761904761904762,0.4166666666666667,0.5555555555555556,0.5587121212121212,0.8035714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps', 'edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold_presence
