name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.37288135593220334,0.6470588235294118,0.2619047619047619,0.4193061840120664,0.3392857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.29629629629629634,0.23529411764705882,0.4,0.5656108597285068,0.6607142857142857,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.34285714285714286,0.35294117647058826,0.3333333333333333,0.5656108597285068,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.1818181818181818,0.11764705882352941,0.4,0.6018099547511312,0.6785714285714286,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.29629629629629634,0.23529411764705882,0.4,0.6018099547511312,0.6607142857142857,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.37288135593220334,0.6470588235294118,0.2619047619047619,0.4193061840120664,0.3392857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.29629629629629634,0.23529411764705882,0.4,0.5656108597285068,0.6607142857142857,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.34285714285714286,0.35294117647058826,0.3333333333333333,0.5656108597285068,0.5892857142857143,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.1818181818181818,0.11764705882352941,0.4,0.6018099547511312,0.6785714285714286,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:audio-run-1,1,0.29629629629629634,0.23529411764705882,0.4,0.6018099547511312,0.6607142857142857,e-daic-woz,test,baseline,6,0.25,"['edaic_audio_mfcc', 'edaic_audio_egemaps']",8,8,32,mode_threshold_presence
