name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.45283018867924524,1.0,0.2926829268292683,0.8011363636363636,0.48214285714285715,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7537878787878788,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7537878787878788,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7575757575757576,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7575757575757576,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.45283018867924524,1.0,0.2926829268292683,0.8011363636363636,0.48214285714285715,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7537878787878788,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7537878787878788,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7575757575757576,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:video-run-2,2,0.4571428571428571,0.6666666666666666,0.34782608695652173,0.7575757575757576,0.6607142857142857,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold_presence
