name,run_id,f1,recall,precision,auc,accuracy,dataset,dataset_kind,model,seconds_per_window,presence_threshold,modalities,model_args.num_layers,model_args.self_attn_num_heads,model_args.self_attn_dim_head,prediction_kind
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.3636363636363636,0.3333333333333333,0.4,0.7102272727272726,0.75,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.4,0.5,0.3333333333333333,0.6723484848484849,0.6785714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.4,0.5,0.3333333333333333,0.6723484848484849,0.6785714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.41379310344827586,0.5,0.35294117647058826,0.6685606060606061,0.6964285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.41379310344827586,0.5,0.35294117647058826,0.6685606060606061,0.6964285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.3636363636363636,0.3333333333333333,0.4,0.7102272727272726,0.75,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,last_presence
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.4,0.5,0.3333333333333333,0.6723484848484849,0.6785714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mean_presence
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.4,0.5,0.3333333333333333,0.6723484848484849,0.6785714285714286,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_presence
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.41379310344827586,0.5,0.35294117647058826,0.6685606060606061,0.6964285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,threshold_presence
baseline-e-daic-woz-modalities+class-weights:video-run-4,4,0.41379310344827586,0.5,0.35294117647058826,0.6685606060606061,0.6964285714285714,e-daic-woz,validation,baseline,6,0.25,"['edaic_video_cnn_resnet', 'edaic_video_pose_gaze_aus']",8,8,32,mode_threshold_presence
