f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.7432432432432432,0.9649122807017544,0.6043956043956044,0.6389863547758285,0.6274509803921569,baseline-d-vlog-original:baseline-run-3,original-d-vlog,validation,baseline,last
0.7567567567567568,0.9824561403508771,0.6153846153846154,0.7403508771929824,0.6470588235294118,baseline-d-vlog-original:baseline-run-3,original-d-vlog,validation,baseline,mean
