f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.5591397849462366,0.5306122448979592,0.5909090909090909,0.5106575963718821,0.5638297872340425,dvlog-baseline-ablation-modalities-final:eyes-run-2,d-vlog,validation,baseline,last
0.6880000000000001,0.8775510204081632,0.5657894736842105,0.6126984126984127,0.5851063829787234,dvlog-baseline-ablation-modalities-final:eyes-run-2,d-vlog,validation,baseline,mean
