f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.5591397849462366,0.5306122448979592,0.5909090909090909,0.599546485260771,0.5638297872340425,dvlog-baseline-ablation-modalities-final:lm-run-1,d-vlog,validation,baseline,last
0.7017543859649124,0.8163265306122449,0.6153846153846154,0.728344671201814,0.6382978723404256,dvlog-baseline-ablation-modalities-final:lm-run-1,d-vlog,validation,baseline,mean
