f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.5681818181818182,0.5102040816326531,0.6410256410256411,0.5736961451247167,0.5957446808510638,dvlog-baseline-ablation-modalities-final:av-lm-eyes-run-3,d-vlog,validation,baseline,last
0.7472527472527472,0.6938775510204082,0.8095238095238095,0.8090702947845806,0.7553191489361702,dvlog-baseline-ablation-modalities-final:av-lm-eyes-run-3,d-vlog,validation,baseline,mean
