f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.7360000000000001,0.8932038834951457,0.6258503401360545,0.6780311582750056,0.6507936507936508,dvlog-baseline-ablation-modalities-final:av-lm-eyes-run-2,d-vlog,test,baseline,last
0.7706422018348624,0.8155339805825242,0.7304347826086957,0.8160984420862497,0.7354497354497355,dvlog-baseline-ablation-modalities-final:av-lm-eyes-run-2,d-vlog,test,baseline,mean
