f1,recall,precision,auc,accuracy,name,dataset,dataset_kind,model,prediction_kind
0.7472527472527472,0.6938775510204082,0.8095238095238095,0.7954648526077098,0.7553191489361702,dvlog-baseline-ablation-modalities-final:av-lm-eyes-run-1,d-vlog,validation,baseline,mean over 10 runs
